episodes,total reward,steps
233,0.0,10000
375,5.0,20000
514,12.0,30000
663,21.0,40000
815,48.0,50000
1000,75.0,60000
1207,95.0,70000
1431,121.0,80000
1674,126.0,90000
1900,132.0,100000
