steps,total reward,episodes
10000,31.0,126
20000,34.0,280
30000,58.0,482
40000,88.0,721
50000,114.0,972
60000,148.0,1246
70000,149.0,1505
80000,186.0,1793
90000,139.0,2047
100000,174.0,2311
