episodes,total reward,steps
251,1.0,10000
393,11.0,20000
522,10.0,30000
659,12.0,40000
781,17.0,50000
903,21.0,60000
1033,33.0,70000
1171,35.0,80000
1318,57.0,90000
1511,97.0,100000
