steps,total reward,episodes
10000,8.0,178
20000,11.0,440
30000,17.0,674
40000,25.0,926
50000,30.0,1180
60000,82.0,1511
70000,53.0,1800
80000,76.0,2104
90000,40.0,2334
100000,58.0,2613
