steps,total reward,episodes
10000,16.0,130
20000,33.0,269
30000,50.0,476
40000,96.0,714
50000,108.0,945
60000,141.0,1206
70000,116.0,1426
80000,118.0,1658
90000,121.0,1874
100000,177.0,2174
