steps,episodes,total reward
10000,271,7.0
20000,500,9.0
30000,720,10.0
40000,942,9.0
50000,1215,17.0
60000,1417,21.0
70000,1620,9.0
80000,1822,9.0
90000,2061,18.0
100000,2309,12.0
