steps,episodes,total reward
10000,198,25.0
20000,362,44.0
30000,506,56.0
40000,646,53.0
50000,827,78.0
60000,963,54.0
70000,1137,84.0
80000,1285,70.0
90000,1470,90.0
100000,1622,75.0
