episodes,total reward,steps
166,54.0,10000
369,90.0,20000
641,160.0,30000
882,128.0,40000
1132,155.0,50000
1392,161.0,60000
1650,149.0,70000
1872,121.0,80000
2185,195.0,90000
2439,153.0,100000
