episodes,total reward,steps
268,12.0,10000
463,7.0,20000
640,7.0,30000
827,14.0,40000
992,21.0,50000
1187,22.0,60000
1386,51.0,70000
1600,36.0,80000
1842,66.0,90000
2052,45.0,100000
