total reward,episodes,steps
20.0,290,10000
16.0,462,20000
31.0,703,30000
21.0,929,40000
36.0,1178,50000
26.0,1406,60000
39.0,1678,70000
32.0,1918,80000
34.0,2138,90000
28.0,2362,100000
