episodes,steps,total reward
179,10000,4.0
339,20000,15.0
515,30000,23.0
685,40000,31.0
860,50000,26.0
1059,60000,51.0
1223,70000,34.0
1335,80000,14.0
1505,90000,31.0
1702,100000,48.0
