steps,episodes,total reward
10000,167,7.0
20000,406,18.0
30000,614,27.0
40000,824,25.0
50000,1057,26.0
60000,1247,22.0
70000,1443,24.0
80000,1674,22.0
90000,1864,19.0
100000,2054,18.0
