steps,total reward,episodes
10000,9.0,260
20000,16.0,512
30000,12.0,766
40000,20.0,1026
50000,18.0,1243
60000,6.0,1416
70000,12.0,1648
80000,12.0,1865
90000,13.0,2083
100000,10.0,2333
