episodes,steps,total reward
238,10000,1.0
392,20000,6.0
512,30000,14.0
649,40000,12.0
761,50000,14.0
870,60000,22.0
1003,70000,36.0
1159,80000,39.0
1327,90000,69.0
1539,100000,105.0
