steps,episodes,total reward
10000,138,0.0
20000,231,5.0
30000,401,84.0
40000,787,292.0
50000,1173,305.0
60000,1571,304.0
70000,1925,281.0
80000,2287,286.0
90000,2671,313.0
100000,3048,289.0
