total reward,episodes,steps
44.0,211,10000
52.0,383,20000
51.0,549,30000
55.0,708,40000
47.0,862,50000
60.0,1035,60000
63.0,1205,70000
56.0,1385,80000
50.0,1565,90000
55.0,1742,100000
