episodes,total reward,steps
277,12.0,10000
484,23.0,20000
681,10.0,30000
858,26.0,40000
1037,20.0,50000
1222,13.0,60000
1427,26.0,70000
1648,34.0,80000
1869,33.0,90000
2106,35.0,100000
