episodes,total reward,steps
169,47.0,10000
391,77.0,20000
624,91.0,30000
886,109.0,40000
1144,112.0,50000
1429,109.0,60000
1717,116.0,70000
1976,114.0,80000
2302,111.0,90000
2596,109.0,100000
