steps,total reward,episodes
10000,-1.0800000000000007,108
20000,-2.1899999999999973,327
30000,-3.519999999999969,679
40000,-3.759999999999964,1055
50000,-3.649999999999966,1420
60000,-3.699999999999965,1790
70000,-3.749999999999964,2165
80000,-3.8099999999999627,2546
90000,-3.789999999999963,2925
100000,-3.7699999999999636,3302
