episodes,total reward,steps
239,0.0,10000
396,11.0,20000
513,11.0,30000
645,10.0,40000
758,19.0,50000
863,24.0,60000
984,31.0,70000
1125,43.0,80000
1303,73.0,90000
1509,101.0,100000
