episodes,total reward,steps
161,33.0,10000
388,89.0,20000
690,143.0,30000
973,141.0,40000
1262,175.0,50000
1581,189.0,60000
1877,193.0,70000
2198,185.0,80000
2511,182.0,90000
2818,198.0,100000
