steps,episodes,total reward
10000,163,46.0
20000,339,38.0
30000,542,67.0
40000,731,62.0
50000,936,67.0
60000,1141,60.0
70000,1317,50.0
80000,1517,52.0
90000,1752,69.0
100000,1980,73.0
