episodes,total reward,steps
107,31.0,10000
238,76.0,20000
560,247.0,30000
1029,385.0,40000
1516,384.0,50000
1992,391.0,60000
2475,391.0,70000
2964,389.0,80000
3444,388.0,90000
3927,395.0,100000
