total reward,steps,episodes
0.0,10000,133
6.0,20000,231
151.0,30000,477
228.0,40000,786
246.0,50000,1102
243.0,60000,1429
229.0,70000,1743
235.0,80000,2064
242.0,90000,2378
241.0,100000,2698
