steps,total reward,episodes
10000,5.0,171
20000,19.0,394
30000,32.0,612
40000,34.0,825
50000,26.0,997
60000,25.0,1160
70000,13.0,1329
80000,34.0,1520
90000,25.0,1701
100000,43.0,1918
