episodes,total reward,steps
273,7.0,10000
518,13.0,20000
765,8.0,30000
1007,12.0,40000
1255,6.0,50000
1468,15.0,60000
1690,12.0,70000
1886,13.0,80000
2147,7.0,90000
2396,10.0,100000
