total reward,steps,episodes
8.0,10000,87
19.0,20000,187
61.0,30000,317
97.0,40000,548
99.0,50000,797
184.0,60000,1132
190.0,70000,1480
211.0,80000,1808
223.0,90000,2170
248.0,100000,2534
