episodes,steps,total reward
152,10000,38.0
298,20000,42.0
421,30000,39.0
584,40000,46.0
734,50000,40.0
885,60000,46.0
1050,70000,53.0
1266,80000,65.0
1466,90000,54.0
1632,100000,48.0
