episodes,total reward,steps
89,10.0,10000
304,154.0,20000
645,256.0,30000
991,266.0,40000
1339,268.0,50000
1693,258.0,60000
2047,260.0,70000
2399,251.0,80000
2748,269.0,90000
3103,270.0,100000
