episodes,total reward,steps
93,21.0,10000
238,81.0,20000
510,213.0,30000
986,386.0,40000
1475,388.0,50000
1958,391.0,60000
2438,394.0,70000
2912,399.0,80000
3401,382.0,90000
3881,396.0,100000
