steps,episodes,total reward
10000,267,5.0
20000,492,6.0
30000,722,7.0
40000,962,7.0
50000,1230,8.0
60000,1427,8.0
70000,1634,21.0
80000,1894,19.0
90000,2111,5.0
100000,2352,15.0
