total reward,episodes,steps
38.0,166,10000
40.0,330,20000
100.0,617,30000
93.0,887,40000
94.0,1222,50000
126.0,1602,60000
117.0,1957,70000
111.0,2330,80000
118.0,2699,90000
134.0,3072,100000
