steps,episodes,total reward
10000,185,14.0
20000,395,11.0
30000,696,16.0
40000,979,26.0
50000,1313,38.0
60000,1588,35.0
70000,1855,46.0
80000,2135,53.0
90000,2497,91.0
100000,2758,59.0
