episodes,total reward,steps
241,1.0,10000
426,2.0,20000
602,8.0,30000
785,14.0,40000
974,6.0,50000
1166,2.0,60000
1384,4.0,70000
1579,7.0,80000
1753,6.0,90000
1951,14.0,100000
