steps,total reward,episodes
10000,32.0,233
20000,35.0,477
30000,51.0,781
40000,70.0,1139
50000,79.0,1555
60000,81.0,1964
70000,87.0,2383
80000,102.0,2817
90000,52.0,3139
100000,109.0,3543
