total reward,steps,episodes
17.0,10000,93
104.0,20000,250
333.0,30000,670
337.0,40000,1099
345.0,50000,1530
338.0,60000,1959
335.0,70000,2389
340.0,80000,2815
349.0,90000,3234
339.0,100000,3666
