episodes,steps,total reward
277,10000,6.0
489,20000,7.0
724,30000,13.0
970,40000,10.0
1180,50000,10.0
1424,60000,8.0
1629,70000,6.0
1847,80000,16.0
2067,90000,18.0
2269,100000,14.0
