total reward,episodes,steps
0.0,131,10000
0.0,228,20000
102.0,411,30000
292.0,788,40000
290.0,1153,50000
297.0,1543,60000
294.0,1910,70000
259.0,2255,80000
290.0,2624,90000
288.0,3002,100000
