1.0	0.0699	0.1123	0.1748
2.0	0.0786	0.1104	0.1464
3.0	0.0863	0.1160	0.1450
4.0	0.0930	0.1150	0.1457
5.0	0.1023	0.1196	0.1461
6.0	0.1081	0.1176	0.1474
7.0	0.1067	0.1241	0.1495
8.0	0.1069	0.1263	0.1446
9.0	0.1089	0.1246	0.1421
10.0	0.1105	0.1252	0.1409
11.0	0.1133	0.1273	0.1395
12.0	0.1145	0.1272	0.1427
13.0	0.1185	0.1279	0.1419
14.0	0.1209	0.1279	0.1382
15.0	0.1196	0.1259	0.1367
16.0	0.1163	0.1252	0.1365
17.0	0.1171	0.1253	0.1346
18.0	0.1158	0.1253	0.1399
19.0	0.1155	0.1285	0.1385
20.0	0.1155	0.1267	0.1393
21.0	0.1147	0.1278	0.1385
22.0	0.1120	0.1279	0.1375
23.0	0.1126	0.1289	0.1365
24.0	0.1146	0.1273	0.1389
25.0	0.1133	0.1283	0.1412
26.0	0.1154	0.1271	0.1385
27.0	0.1149	0.1273	0.1418
28.0	0.1166	0.1276	0.1407
29.0	0.1171	0.1280	0.1408
30.0	0.1193	0.1305	0.1420
31.0	0.1190	0.1309	0.1457
32.0	0.1195	0.1304	0.1474
33.0	0.1186	0.1322	0.1481
34.0	0.1190	0.1359	0.1489
35.0	0.1237	0.1384	0.1519
36.0	0.1201	0.1399	0.1557
37.0	0.1223	0.1394	0.1578
38.0	0.1225	0.1409	0.1609
39.0	0.1252	0.1411	0.1602
40.0	0.1256	0.1431	0.1627
41.0	0.1284	0.1437	0.1616
42.0	0.1318	0.1469	0.1621
43.0	0.1331	0.1495	0.1645
44.0	0.1316	0.1538	0.1651
45.0	0.1286	0.1529	0.1723
46.0	0.1346	0.1533	0.1725
47.0	0.1350	0.1583	0.1731
48.0	0.1349	0.1580	0.1726
49.0	0.1358	0.1572	0.1770
50.0	0.1390	0.1570	0.1820
51.0	0.1424	0.1566	0.1859
52.0	0.1415	0.1572	0.1851
53.0	0.1443	0.1614	0.1919
54.0	0.1441	0.1608	0.1924
55.0	0.1436	0.1649	0.1899
56.0	0.1432	0.1708	0.1968
57.0	0.1413	0.1705	0.1924
58.0	0.1437	0.1734	0.1961
59.0	0.1440	0.1756	0.1977
60.0	0.1430	0.1771	0.2013
61.0	0.1435	0.1765	0.2012
62.0	0.1482	0.1773	0.2026
63.0	0.1501	0.1772	0.1996
64.0	0.1537	0.1817	0.2001
65.0	0.1541	0.1819	0.2034
66.0	0.1553	0.1825	0.2038
67.0	0.1542	0.1872	0.2046
68.0	0.1522	0.1898	0.2079
69.0	0.1545	0.1875	0.2114
70.0	0.1604	0.1868	0.2116
71.0	0.1595	0.1830	0.2112
72.0	0.1657	0.1818	0.2083
73.0	0.1684	0.1843	0.2111
74.0	0.1701	0.1887	0.2138
75.0	0.1713	0.1854	0.2106
76.0	0.1719	0.1897	0.2137
77.0	0.1755	0.1888	0.2191
78.0	0.1730	0.1940	0.2202
79.0	0.1736	0.1939	0.2214
80.0	0.1773	0.1989	0.2226
81.0	0.1786	0.1994	0.2245
82.0	0.1810	0.2052	0.2271
83.0	0.1826	0.2054	0.2283
84.0	0.1845	0.2047	0.2371
85.0	0.1884	0.2113	0.2340
86.0	0.1926	0.2133	0.2425
87.0	0.1924	0.2163	0.2469
88.0	0.1928	0.2177	0.2508
89.0	0.1960	0.2200	0.2568
90.0	0.1978	0.2189	0.2633
91.0	0.2015	0.2221	0.2698
92.0	0.2018	0.2228	0.2665
93.0	0.2017	0.2201	0.2689
94.0	0.2027	0.2295	0.2689
95.0	0.2005	0.2352	0.2703
96.0	0.2026	0.2414	0.2677
97.0	0.2043	0.2391	0.2699
98.0	0.2013	0.2371	0.2824
99.0	0.2049	0.2362	0.2853
