episodes,total reward,steps
220,16.0,10000
472,22.0,20000
699,26.0,30000
1029,39.0,40000
1489,38.0,50000
1906,44.0,60000
2336,47.0,70000
2805,73.0,80000
3332,66.0,90000
3851,60.0,100000
