steps,episodes,total reward
10000,175,3.0
20000,338,4.0
30000,503,7.0
40000,690,10.0
50000,826,6.0
60000,952,11.0
70000,1114,22.0
80000,1293,13.0
90000,1401,14.0
100000,1546,12.0
