steps,episodes,total reward
10000,107,9.0
20000,297,75.0
30000,566,166.0
40000,815,161.0
50000,1102,187.0
60000,1453,268.0
70000,1760,188.0
80000,2062,198.0
90000,2394,235.0
100000,2656,167.0
