steps,episodes,total reward
10000,91,14.0
20000,263,102.0
30000,662,330.0
40000,1100,339.0
50000,1534,339.0
60000,1952,356.0
70000,2387,341.0
80000,2811,339.0
90000,3246,337.0
100000,3666,343.0
