episodes,steps,total reward
285,10000,52.0
486,20000,26.0
672,30000,21.0
860,40000,32.0
1067,50000,23.0
1289,60000,31.0
1498,70000,23.0
1691,80000,23.0
1912,90000,29.0
2135,100000,35.0
