episodes,steps,total reward
211,10000,16.0
454,20000,13.0
746,30000,22.0
1018,40000,36.0
1408,50000,93.0
1751,60000,59.0
2091,70000,61.0
2431,80000,45.0
2741,90000,40.0
3168,100000,62.0
