episodes,steps,total reward
202,10000,16.0
462,20000,30.0
804,30000,64.0
1138,40000,63.0
1533,50000,93.0
1910,60000,81.0
2272,70000,81.0
2573,80000,63.0
2994,90000,127.0
3389,100000,96.0
