steps,episodes,total reward
10000,135,7.0
20000,307,72.0
30000,512,136.0
40000,916,331.0
50000,1330,347.0
60000,1741,341.0
70000,2154,340.0
80000,2568,331.0
90000,2994,349.0
100000,3434,345.0
