total reward,episodes,steps
34.0,173,10000
34.0,280,20000
39.0,420,30000
40.0,552,40000
40.0,721,50000
62.0,906,60000
63.0,1097,70000
35.0,1266,80000
95.0,1531,90000
204.0,1838,100000
