steps,episodes,total reward
10000,117,0.0
20000,202,0.0
30000,276,7.0
40000,442,96.0
50000,648,129.0
60000,862,145.0
70000,1096,148.0
80000,1352,164.0
90000,1634,179.0
100000,1861,147.0
