steps,total reward,episodes
10000,42.0,158
20000,78.0,387
30000,111.0,693
40000,92.0,999
50000,64.0,1256
60000,85.0,1558
70000,115.0,1903
80000,123.0,2264
90000,118.0,2617
100000,90.0,2941
