steps,total reward,episodes
10000,7.0,210
20000,16.0,498
30000,34.0,782
40000,41.0,1080
50000,58.0,1437
60000,87.0,1838
70000,59.0,2172
80000,62.0,2537
90000,88.0,2951
100000,72.0,3345
