episodes,steps,total reward
118,10000,10.0
210,20000,23.0
294,30000,29.0
416,40000,47.0
702,50000,208.0
1079,60000,292.0
1480,70000,330.0
1905,80000,342.0
2328,90000,348.0
2761,100000,344.0
