steps,total reward,episodes
10000,11.0,142
20000,178.0,400
30000,294.0,774
40000,296.0,1145
50000,313.0,1530
60000,286.0,1885
70000,263.0,2209
80000,278.0,2554
90000,261.0,2881
100000,271.0,3236
