episodes,steps,total reward
87,10000,1.0
147,20000,0.0
301,30000,84.0
546,40000,176.0
830,50000,208.0
1146,60000,214.0
1490,70000,259.0
1849,80000,261.0
2194,90000,270.0
2555,100000,263.0
