steps,episodes,total reward
10000,205,31.0
20000,470,42.0
30000,823,75.0
40000,1166,77.0
50000,1545,105.0
60000,1945,91.0
70000,2308,87.0
80000,2697,112.0
90000,3036,90.0
100000,3361,71.0
