episodes,steps,total reward
128,10000,0.0
214,20000,0.0
338,30000,59.0
688,40000,274.0
1065,50000,293.0
1477,60000,334.0
1825,70000,271.0
2178,80000,282.0
2580,90000,334.0
2971,100000,313.0
