steps,total reward,episodes
10000,8.0,181
20000,16.0,393
30000,14.0,570
40000,50.0,811
50000,54.0,1086
60000,59.0,1311
70000,76.0,1590
80000,63.0,1834
90000,48.0,2058
100000,56.0,2253
