episodes,steps,total reward
142,10000,0.0
246,20000,4.0
488,30000,153.0
799,40000,230.0
1120,50000,232.0
1431,60000,220.0
1759,70000,240.0
2075,80000,227.0
2390,90000,239.0
2713,100000,238.0
