steps,total reward,episodes
10000,5.0,164
20000,23.0,322
30000,17.0,475
40000,52.0,666
50000,34.0,838
60000,27.0,994
70000,59.0,1172
80000,69.0,1374
90000,60.0,1557
100000,81.0,1775
