total reward,episodes,steps
35.0,214,10000
46.0,376,20000
59.0,545,30000
57.0,705,40000
53.0,870,50000
60.0,1041,60000
53.0,1200,70000
61.0,1377,80000
65.0,1558,90000
83.0,1737,100000
