episodes,steps,total reward
141,10000,7.0
255,20000,39.0
502,30000,164.0
922,40000,343.0
1333,50000,336.0
1753,60000,340.0
2157,70000,321.0
2593,80000,342.0
3017,90000,353.0
3443,100000,338.0
