total reward,episodes,steps
0.0,231,10000
5.0,376,20000
12.0,512,30000
19.0,664,40000
54.0,813,50000
76.0,1015,60000
99.0,1231,70000
116.0,1450,80000
125.0,1687,90000
137.0,1933,100000
