total reward,episodes,steps
26.0,288,10000
16.0,499,20000
16.0,706,30000
24.0,928,40000
28.0,1127,50000
11.0,1355,60000
21.0,1588,70000
32.0,1824,80000
38.0,2022,90000
34.0,2257,100000
