steps,total reward,episodes
10000,0.0,126
20000,1.0,223
30000,11.0,309
40000,130.0,520
50000,162.0,756
60000,189.0,1018
70000,162.0,1267
80000,148.0,1491
90000,165.0,1729
100000,153.0,1966
